input,output
08/28/2086,2086-08-28
15/06/2068,2068-06-15
2015-04-08,04/08/2015
1941-05-11,"May 11, 1941"
18/04/1954,1954-04-18
1966-10-20,"October 20, 1966"
"November 20, 2012",11/20/2012
2094-02-03,02/03/2094
08/02/1919,"August 02, 1919"
27/06/2086,2086-06-27
05/09/1960,1960-05-09
1950-08-19,08/19/1950
"November 13, 1971",11/13/1971
09/24/2074,2074-09-24
"June 14, 2047",14/06/2047
"January 14, 2050",14/01/2050
1978-01-23,01/23/1978
"December 31, 1943",12/31/1943
10/27/1975,27/10/1975
2095-11-19,11/19/2095
09/18/2051,"September 18, 2051"
27/03/2063,2063-03-27
17/12/2029,12/17/2029
11/02/1946,1946-11-02
"September 10, 1934",09/10/1934
04/13/1936,1936-04-13
25/05/1911,05/25/1911
"May 29, 1979",1979-05-29
"March 01, 2049",01/03/2049
08/12/1905,1905-08-12
05/17/1946,17/05/1946
02/01/2038,01/02/2038
1962-03-31,03/31/1962
1904-08-11,11/08/1904
1998-05-19,19/05/1998
07/14/2066,2066-07-14
12/10/1921,10/12/1921
12/07/2043,"July 12, 2043"
1973-01-22,01/22/1973
2038-05-20,20/05/2038
1991-06-03,03/06/1991
"March 24, 2037",03/24/2037
"May 31, 2050",31/05/2050
2023-08-21,08/21/2023
2075-11-01,"November 01, 2075"
"July 19, 2018",19/07/2018
"April 05, 1966",04/05/1966
19/05/2083,2083-05-19
1970-10-16,"October 16, 1970"
15/04/2064,2064-04-15
07/02/1956,02/07/1956
1958-12-06,12/06/1958
26/08/1917,"August 26, 1917"
"March 20, 1946",03/20/1946
18/03/2049,03/18/2049
"January 18, 1991",1991-01-18
02/03/1918,"February 03, 1918"
1903-02-03,03/02/1903
"March 16, 1990",16/03/1990
09/03/1998,1998-03-09
06/02/1910,1910-06-02
30/09/1938,09/30/1938
28/11/1971,11/28/1971
05/05/1926,1926-05-05
"December 07, 1910",1910-12-07
2019-05-12,12/05/2019
"May 09, 2055",2055-05-09
01/20/2040,2040-01-20
07/13/1958,1958-07-13
02/16/1929,"February 16, 1929"
06/06/2033,"June 06, 2033"
08/24/2099,24/08/2099
1908-08-15,15/08/1908
2098-11-14,11/14/2098
21/10/1944,"October 21, 1944"
09/29/2083,29/09/2083
07/23/2035,23/07/2035
06/09/2076,2076-06-09
"October 15, 2042",15/10/2042
1976-01-17,17/01/1976
"January 31, 1976",1976-01-31
16/09/2012,09/16/2012
03/28/1934,28/03/1934
29/12/2000,2000-12-29
23/08/2056,"August 23, 2056"
"September 27, 2099",09/27/2099
02/07/2056,2056-02-07
2024-04-14,04/14/2024
2029-11-16,11/16/2029
"March 13, 2000",2000-03-13
01/16/2045,"January 16, 2045"
1991-07-09,09/07/1991
04/15/1924,15/04/1924
"July 09, 2017",09/07/2017
01/11/1972,"November 01, 1972"
29/08/2036,"August 29, 2036"
"January 29, 2025",01/29/2025
07/02/2005,"July 02, 2005"
07/27/1983,1983-07-27
30/04/1976,"April 30, 1976"
1936-12-30,"December 30, 1936"
20/12/1969,1969-12-20
1976-01-09,09/01/1976
1955-06-18,18/06/1955
2058-10-21,10/21/2058
09/19/1913,19/09/1913
10/03/2022,"March 10, 2022"
"August 01, 1903",01/08/1903
"February 06, 1943",1943-02-06
03/25/2002,25/03/2002
06/11/1950,1950-11-06
05/14/2061,"May 14, 2061"
"October 13, 2008",13/10/2008
05/04/2075,2075-05-04
2070-02-04,02/04/2070
29/11/2002,11/29/2002
1938-04-24,24/04/1938
10/23/1909,23/10/1909
02/18/2057,"February 18, 2057"
"December 23, 1917",12/23/1917
1984-06-02,"June 02, 1984"
29/12/1914,1914-12-29
29/05/1989,"May 29, 1989"
"June 21, 2040",06/21/2040
02/07/1965,1965-02-07
"May 04, 2074",2074-05-04
25/10/1929,10/25/1929
1900-10-12,"October 12, 1900"
"October 07, 2059",2059-10-07
"April 11, 1953",11/04/1953
30/09/1915,09/30/1915
"October 01, 2007",2007-10-01
2092-01-10,"January 10, 2092"
05/22/1924,1924-05-22
"March 07, 1959",03/07/1959
1955-11-10,10/11/1955
2011-01-03,"January 03, 2011"
"April 24, 2069",04/24/2069
1987-02-03,03/02/1987
01/24/2042,"January 24, 2042"
1998-08-24,"August 24, 1998"
12/09/1921,"December 09, 1921"
"March 30, 2051",30/03/2051
"July 24, 1962",07/24/1962
11/11/1968,"November 11, 1968"
02/02/2049,02/02/2049
"May 07, 2075",05/07/2075
1904-09-26,"September 26, 1904"
1956-03-16,"March 16, 1956"
11/10/2050,"November 10, 2050"
21/12/2054,2054-12-21
"May 12, 1961",12/05/1961
"July 27, 1930",07/27/1930
1947-08-18,18/08/1947
"January 22, 2010",22/01/2010
09/05/2066,05/09/2066
06/21/2010,"June 21, 2010"
27/08/2082,"August 27, 2082"
2035-10-17,"October 17, 2035"
13/11/1942,"November 13, 1942"
12/17/1981,17/12/1981
10/16/2081,16/10/2081
10/14/2020,14/10/2020
1963-02-23,"February 23, 1963"
"March 31, 1981",1981-03-31
19/06/2080,"June 19, 2080"
"March 12, 2019",03/12/2019
25/05/2034,05/25/2034
2019-11-28,"November 28, 2019"
"November 05, 1970",05/11/1970
1961-02-10,10/02/1961
28/10/1920,1920-10-28
1967-01-23,23/01/1967
12/06/2033,06/12/2033
12/12/1905,"December 12, 1905"
04/15/2088,2088-04-15
"October 18, 2026",18/10/2026
1999-12-03,12/03/1999
"July 20, 2074",2074-07-20
"March 04, 2019",03/04/2019
"October 30, 1928",30/10/1928
1928-10-16,"October 16, 1928"
04/19/2055,2055-04-19
1958-08-26,"August 26, 1958"
02/21/1914,"February 21, 1914"
14/05/2016,05/14/2016
10/14/2028,2028-10-14
2014-07-20,07/20/2014
27/05/1997,05/27/1997
2019-11-25,"November 25, 2019"
23/11/2032,11/23/2032
13/12/2077,2077-12-13
03/10/1981,1981-03-10
1928-04-16,04/16/1928
"April 05, 2061",2061-04-05
1966-06-03,06/03/1966
"July 21, 1957",1957-07-21
05/04/1926,1926-04-05
"June 23, 2009",23/06/2009
1988-03-11,11/03/1988
"February 22, 1913",02/22/1913
10/09/2040,2040-10-09
2045-09-14,"September 14, 2045"
1971-10-21,10/21/1971
23/11/2033,2033-11-23
2026-11-13,"November 13, 2026"
29/07/2018,07/29/2018
2086-01-19,"January 19, 2086"
22/07/2080,"July 22, 2080"
07/05/1977,05/07/1977
28/12/2025,12/28/2025
17/09/2070,"September 17, 2070"
1964-04-17,17/04/1964
14/02/1993,1993-02-14
"December 31, 2054",12/31/2054
04/07/2080,2080-04-07
"November 12, 2001",11/12/2001
11/02/1904,1904-11-02
14/05/2022,05/14/2022
1915-07-24,24/07/1915
18/04/2018,"April 18, 2018"
03/31/1978,1978-03-31
1978-06-26,"June 26, 1978"
11/07/1905,"July 11, 1905"
21/02/2079,"February 21, 2079"
"June 14, 2087",2087-06-14
24/07/1900,1900-07-24
1975-09-04,09/04/1975
04/09/1988,1988-04-09
25/02/2072,"February 25, 2072"
1995-11-08,11/08/1995
"May 31, 1959",31/05/1959
"September 19, 2018",09/19/2018
"February 26, 2012",2012-02-26
"January 23, 2053",23/01/2053
1935-12-07,12/07/1935
1942-07-04,"July 04, 1942"
03/10/1914,1914-10-03
08/08/1992,"August 08, 1992"
"January 12, 2005",12/01/2005
09/10/2017,10/09/2017
"January 23, 2061",23/01/2061
"July 19, 2088",2088-07-19
10/06/1951,06/10/1951
"March 27, 2004",27/03/2004
1975-12-26,"December 26, 1975"
2075-12-20,20/12/2075
12/08/2059,08/12/2059
2078-03-30,"March 30, 2078"
"December 31, 2069",2069-12-31
28/04/2028,04/28/2028
2075-11-03,03/11/2075
16/03/1935,03/16/1935
"April 21, 1962",04/21/1962
1951-02-06,06/02/1951
08/09/1957,"August 09, 1957"
"September 13, 2084",09/13/2084
2047-07-02,"July 02, 2047"
1950-11-18,18/11/1950
"January 26, 2076",01/26/2076
2014-10-29,29/10/2014
2013-03-14,03/14/2013
15/04/1916,04/15/1916
09/19/1965,"September 19, 1965"
10/05/1951,"October 05, 1951"
1963-08-25,25/08/1963
01/25/1956,1956-01-25
1971-03-08,03/08/1971
2037-01-14,"January 14, 2037"
1906-11-10,11/10/1906
2088-12-02,"December 02, 2088"
2065-04-01,"April 01, 2065"
31/12/1920,12/31/1920
02/20/2013,"February 20, 2013"
10/05/2035,2035-10-05
10/14/1901,14/10/1901
1978-08-09,09/08/1978
"October 24, 2090",24/10/2090
26/03/2005,2005-03-26
14/02/2067,2067-02-14
1983-07-23,"July 23, 1983"
"February 23, 1925",1925-02-23
"September 10, 2037",09/10/2037
2044-04-01,01/04/2044
"December 04, 2045",12/04/2045
09/24/1988,24/09/1988
2012-06-10,10/06/2012
2070-03-18,03/18/2070
10/30/1968,"October 30, 1968"
16/01/2067,2067-01-16
1951-10-24,24/10/1951
2049-04-27,04/27/2049
09/29/2043,2043-09-29
09/15/2027,"September 15, 2027"
"July 16, 1979",1979-07-16
27/03/1981,1981-03-27
28/05/1951,1951-05-28
11/22/1934,22/11/1934
"March 06, 1994",03/06/1994
12/19/1950,1950-12-19
08/15/2069,15/08/2069
"April 02, 2008",04/02/2008
1928-05-13,"May 13, 1928"
18/01/2075,"January 18, 2075"
05/08/2079,2079-08-05
2086-09-10,"September 10, 2086"
2020-06-02,06/02/2020
"February 22, 2064",02/22/2064
"November 20, 2049",2049-11-20
01/15/1952,1952-01-15
08/03/1934,"August 03, 1934"
28/10/2013,"October 28, 2013"
04/10/1970,"October 04, 1970"
2060-11-15,15/11/2060
2068-09-07,07/09/2068
07/29/1935,"July 29, 1935"
1951-05-30,"May 30, 1951"
07/05/1925,1925-07-05
"May 01, 2026",2026-05-01
08/07/2060,07/08/2060
"September 13, 1907",09/13/1907
11/02/2097,02/11/2097
2012-12-12,"December 12, 2012"
27/05/2034,05/27/2034
03/22/2033,22/03/2033
04/11/2026,"April 11, 2026"
07/10/2037,"October 07, 2037"
07/22/2011,2011-07-22
09/27/1974,1974-09-27
26/04/1910,1910-04-26
"July 21, 2090",07/21/2090
2063-11-06,11/06/2063
07/31/2022,2022-07-31
1970-08-28,28/08/1970
03/30/1933,30/03/1933
17/09/1975,09/17/1975
23/04/2062,2062-04-23
04/08/2084,2084-04-08
01/12/1900,"December 01, 1900"
"July 07, 1975",1975-07-07
1925-12-17,17/12/1925
1981-10-28,10/28/1981
03/06/1939,"March 06, 1939"
1914-08-06,"August 06, 1914"
10/01/1973,"January 10, 1973"
"February 05, 2039",02/05/2039
16/05/2078,"May 16, 2078"
1918-08-21,"August 21, 1918"
"February 28, 1931",28/02/1931
04/26/1916,"April 26, 1916"
04/20/2087,"April 20, 2087"
1944-04-02,02/04/1944
"February 11, 2016",2016-02-11
"March 26, 1980",1980-03-26
1953-11-14,"November 14, 1953"
2093-08-29,08/29/2093
04/17/1933,1933-04-17
10/04/1989,04/10/1989
"October 11, 2026",2026-10-11
05/04/1933,"May 04, 1933"
17/02/2052,2052-02-17
11/25/1901,"November 25, 1901"
06/14/1915,1915-06-14
11/17/2066,"November 17, 2066"
06/18/2035,"June 18, 2035"
"July 15, 2043",07/15/2043
14/06/2006,2006-06-14
08/10/1989,"August 10, 1989"
1991-12-12,"December 12, 1991"
09/08/1949,"August 09, 1949"
1977-11-28,11/28/1977
02/07/2003,07/02/2003
01/05/2017,"January 05, 2017"
18/01/1999,"January 18, 1999"
06/06/1970,"June 06, 1970"
15/03/2065,2065-03-15
1957-01-11,"January 11, 1957"
02/14/2038,14/02/2038
16/10/2061,10/16/2061
1920-07-11,"July 11, 1920"
14/02/2017,2017-02-14
14/04/1942,04/14/1942
29/03/1992,"March 29, 1992"
11/05/1917,1917-11-05
16/04/2021,2021-04-16
13/02/2071,2071-02-13
10/07/2053,07/10/2053
10/11/1910,1910-11-10
"September 25, 2035",25/09/2035
"February 09, 2097",02/09/2097
10/11/2065,"October 11, 2065"
"August 20, 1927",08/20/1927
01/26/2062,"January 26, 2062"
06/19/1956,1956-06-19
"May 18, 2007",05/18/2007
01/01/1963,1963-01-01
"May 01, 2047",05/01/2047
04/18/1964,"April 18, 1964"
18/04/1990,"April 18, 1990"
1998-05-25,25/05/1998
10/24/2039,"October 24, 2039"
1991-03-30,03/30/1991
"July 10, 2073",10/07/2073
02/13/2087,13/02/2087
"July 04, 2058",2058-07-04
2035-11-28,11/28/2035
07/04/1901,1901-04-07
"February 03, 2025",02/03/2025
2062-08-17,17/08/2062
2083-12-14,"December 14, 2083"
10/26/1967,26/10/1967
14/03/2005,2005-03-14
1907-07-13,"July 13, 1907"
01/29/1980,"January 29, 1980"
24/10/1911,"October 24, 1911"
1963-04-28,04/28/1963
17/10/2036,"October 17, 2036"
04/05/1991,05/04/1991
"August 10, 2075",08/10/2075
"April 30, 2000",30/04/2000
"April 03, 1995",04/03/1995
"October 27, 1947",27/10/1947
10/03/1980,1980-10-03
2011-04-15,"April 15, 2011"
"September 23, 1914",1914-09-23
2064-10-30,"October 30, 2064"
14/03/2043,"March 14, 2043"
17/10/1913,1913-10-17
07/22/2020,2020-07-22
02/04/2095,04/02/2095
2052-09-09,"September 09, 2052"
11/06/2025,06/11/2025
06/14/1949,1949-06-14
05/10/1928,"May 10, 1928"
1961-08-14,08/14/1961
28/01/2093,2093-01-28
"July 10, 2086",10/07/2086
19/12/1957,1957-12-19
"March 28, 1939",03/28/1939
09/05/1957,1957-09-05
25/05/1912,"May 25, 1912"
"January 24, 1926",01/24/1926
2011-06-29,"June 29, 2011"
"March 12, 2053",2053-03-12
17/11/2093,"November 17, 2093"
23/05/1966,"May 23, 1966"
"May 15, 2088",05/15/2088
25/08/1922,1922-08-25
"October 16, 1974",1974-10-16
1982-06-10,06/10/1982
"January 06, 1903",1903-01-06
09/05/2045,2045-09-05
"November 04, 1994",04/11/1994
1961-02-25,02/25/1961
"September 03, 1913",1913-09-03
"June 20, 1968",20/06/1968
03/11/2036,"November 03, 2036"
2067-07-18,07/18/2067
"August 15, 2099",15/08/2099
2020-12-14,12/14/2020
09/06/1928,"June 09, 1928"
"September 25, 1913",25/09/1913
2001-02-23,02/23/2001
"May 17, 2058",2058-05-17
07/01/2099,"January 07, 2099"
03/11/2053,11/03/2053
06/30/1981,1981-06-30
2006-12-23,12/23/2006
1923-11-29,"November 29, 1923"
"May 30, 1968",30/05/1968
05/09/2019,2019-05-09
07/30/1968,1968-07-30
2046-05-28,05/28/2046
16/10/1951,1951-10-16
02/28/2015,28/02/2015
"August 15, 2032",08/15/2032
2042-01-02,02/01/2042
1998-05-11,"May 11, 1998"
12/12/2024,"December 12, 2024"
"June 23, 2005",23/06/2005
"May 11, 2081",05/11/2081
1955-02-24,"February 24, 1955"
1919-03-18,"March 18, 1919"
02/10/1950,10/02/1950
"December 01, 2072",12/01/2072
1972-06-06,"June 06, 1972"
"July 31, 1929",07/31/1929
10/10/2022,2022-10-10
18/11/1960,11/18/1960
"October 27, 1919",27/10/1919
2014-07-24,"July 24, 2014"
04/01/1985,"April 01, 1985"
"December 06, 1909",06/12/1909
08/31/2006,2006-08-31
2037-08-10,"August 10, 2037"
2064-10-11,10/11/2064
1929-09-17,17/09/1929
2084-04-25,"April 25, 2084"
"May 08, 2020",08/05/2020
"May 26, 2033",05/26/2033
2090-03-14,03/14/2090
2097-01-08,"January 08, 2097"
03/15/1934,15/03/1934
1959-07-18,18/07/1959
"October 22, 1974",22/10/1974
2095-08-23,23/08/2095
07/11/1935,"November 07, 1935"
29/06/1964,"June 29, 1964"
"January 14, 1986",14/01/1986
05/26/1968,1968-05-26
05/06/2043,2043-05-06
2039-01-30,"January 30, 2039"
"August 08, 2031",2031-08-08
"December 07, 1923",07/12/1923
"August 23, 2007",08/23/2007
11/23/1970,"November 23, 1970"
11/06/2012,06/11/2012
10/11/2060,"October 11, 2060"
1920-11-30,30/11/1920
30/01/1927,01/30/1927
18/08/1957,08/18/1957
05/21/1991,21/05/1991
18/12/2077,2077-12-18
01/06/2018,2018-01-06
14/01/2032,"January 14, 2032"
10/14/1905,"October 14, 1905"
"November 03, 1933",11/03/1933
02/04/1960,1960-02-04
25/07/2017,2017-07-25
08/03/1901,1901-03-08
05/24/2078,24/05/2078
2093-04-11,"April 11, 2093"
07/13/2082,"July 13, 2082"
15/02/1956,02/15/1956
07/15/2084,15/07/2084
04/06/1946,1946-06-04
"November 05, 1991",05/11/1991
"February 04, 2090",2090-02-04
01/20/2098,2098-01-20
1952-08-04,04/08/1952
01/22/2073,"January 22, 2073"
11/11/1963,1963-11-11
05/20/2023,"May 20, 2023"
10/04/1926,"October 04, 1926"
1924-05-17,17/05/1924
2044-01-26,01/26/2044
"May 25, 2070",25/05/2070
"October 04, 2058",04/10/2058
26/06/1943,1943-06-26
1971-06-26,"June 26, 1971"
09/10/1972,1972-09-10
1959-07-08,07/08/1959
1914-09-25,09/25/1914
1996-12-31,"December 31, 1996"
14/05/2086,2086-05-14
18/02/2005,02/18/2005
09/26/1930,1930-09-26
2014-07-08,08/07/2014
22/03/2096,2096-03-22
"May 28, 2030",28/05/2030
"July 08, 2018",07/08/2018
18/02/2031,2031-02-18
13/10/2081,10/13/2081
09/16/1948,1948-09-16
09/05/1942,1942-09-05
08/20/1985,1985-08-20
2035-02-05,05/02/2035
14/02/2028,"February 14, 2028"
20/07/1971,1971-07-20
26/08/2071,2071-08-26
2075-02-07,02/07/2075
08/10/2051,"October 08, 2051"
2091-02-09,"February 09, 2091"
03/17/2058,2058-03-17
08/30/1903,1903-08-30
03/02/2029,"March 02, 2029"
"April 01, 2091",2091-04-01
02/02/2065,02/02/2065
11/09/1950,09/11/1950
1929-01-09,"January 09, 1929"
1977-02-12,12/02/1977
1946-03-26,26/03/1946
"December 08, 1990",12/08/1990
"May 30, 2018",05/30/2018
2096-12-14,14/12/2096
1906-11-29,11/29/1906
1985-04-29,"April 29, 1985"
07/11/1990,1990-07-11
05/07/2009,2009-05-07
06/14/2083,14/06/2083
2063-11-05,05/11/2063
"December 20, 2000",12/20/2000
11/25/2005,"November 25, 2005"
04/08/2067,2067-08-04
12/19/2021,2021-12-19
07/14/1906,14/07/1906
2047-06-24,24/06/2047
01/11/1921,1921-11-01
"June 03, 2016",06/03/2016
"October 07, 1951",1951-10-07
"October 12, 2036",10/12/2036
"February 15, 1944",15/02/1944
1966-07-17,07/17/1966
08/31/2092,"August 31, 2092"
19/06/1962,"June 19, 1962"
12/24/2065,2065-12-24
20/02/2068,02/20/2068
16/01/2058,2058-01-16
12/12/1918,"December 12, 1918"
02/17/1914,1914-02-17
04/23/2059,23/04/2059
"April 13, 1933",13/04/1933
09/26/1984,1984-09-26
01/17/1926,17/01/1926
20/12/2083,2083-12-20
"July 24, 1989",07/24/1989
12/25/2046,2046-12-25
07/15/1910,1910-07-15
1982-07-20,07/20/1982
19/09/2043,"September 19, 2043"
1919-10-04,10/04/1919
1971-01-28,"January 28, 1971"
20/12/2009,12/20/2009
01/17/1920,"January 17, 1920"
05/03/2088,03/05/2088
"March 25, 1933",25/03/1933
15/03/1946,1946-03-15
12/12/1973,1973-12-12
09/09/2064,2064-09-09
2060-02-23,23/02/2060
12/09/1900,09/12/1900
06/23/1928,1928-06-23
11/19/2072,2072-11-19
11/10/2053,2053-11-10
09/01/1958,"September 01, 1958"
2071-07-11,11/07/2071
1914-05-02,05/02/1914
"February 09, 2061",09/02/2061
04/16/1961,1961-04-16
16/07/2047,07/16/2047
"April 14, 1994",14/04/1994
"June 14, 2010",14/06/2010
1902-08-15,15/08/1902
27/05/2047,2047-05-27
11/22/1939,22/11/1939
2067-06-10,06/10/2067
"March 14, 1976",14/03/1976
03/11/2013,"March 11, 2013"
09/08/1941,1941-08-09
1911-07-11,"July 11, 1911"
08/06/2045,"June 08, 2045"
04/12/1919,1919-04-12
28/12/2087,"December 28, 2087"
1970-12-12,12/12/1970
2098-08-28,08/28/2098
1927-05-21,"May 21, 1927"
11/07/1905,1905-07-11
2076-10-08,08/10/2076
"March 14, 2042",2042-03-14
2074-08-27,08/27/2074
01/14/2091,"January 14, 2091"
1998-06-25,06/25/1998
1956-03-30,03/30/1956
"December 13, 1978",12/13/1978
1926-04-15,04/15/1926
2029-07-26,26/07/2029
01/20/2005,"January 20, 2005"
1923-03-22,"March 22, 1923"
1996-03-27,"March 27, 1996"
08/07/1985,"August 07, 1985"
1990-11-16,"November 16, 1990"
03/02/1918,02/03/1918
19/04/1932,"April 19, 1932"
26/08/1962,"August 26, 1962"
08/19/1989,19/08/1989
"November 06, 2067",2067-11-06
"October 04, 2064",2064-10-04
12/13/2079,2079-12-13
"January 30, 1989",01/30/1989
"November 05, 1907",05/11/1907
05/29/2022,2022-05-29
"May 19, 2060",19/05/2060
2026-03-18,"March 18, 2026"
1985-08-20,20/08/1985
2010-10-21,10/21/2010
13/03/2074,03/13/2074
1952-10-31,31/10/1952
2060-11-21,21/11/2060
1951-11-14,"November 14, 1951"
"November 21, 2048",2048-11-21
01/07/1954,"January 07, 1954"
1914-09-09,09/09/1914
02/10/1932,10/02/1932
"November 17, 1968",11/17/1968
03/10/2026,10/03/2026
13/12/2062,12/13/2062
10/29/1986,"October 29, 1986"
06/21/1971,"June 21, 1971"
1978-09-20,20/09/1978
"July 26, 2058",26/07/2058
03/08/1901,1901-03-08
27/09/2085,"September 27, 2085"
06/10/2018,"October 06, 2018"
28/12/2057,2057-12-28
1939-06-26,"June 26, 1939"
14/10/1981,10/14/1981
07/04/2016,2016-07-04
08/15/1926,15/08/1926
08/28/1917,"August 28, 1917"
07/06/1987,1987-06-07
13/07/1937,07/13/1937
08/07/2084,"July 08, 2084"
13/07/2081,07/13/2081
2085-04-19,"April 19, 2085"
"July 14, 1941",1941-07-14
"October 06, 2033",06/10/2033
16/04/1988,1988-04-16
"July 19, 1987",07/19/1987
01/25/2093,"January 25, 2093"
21/02/1954,"February 21, 1954"
"January 25, 1997",01/25/1997
"March 31, 2051",31/03/2051
23/09/2007,"September 23, 2007"
1912-04-27,04/27/1912
06/14/1958,1958-06-14
05/25/1980,"May 25, 1980"
2072-06-12,"June 12, 2072"
"May 14, 2015",05/14/2015
"January 28, 1952",28/01/1952
1965-07-02,"July 02, 1965"
06/23/1998,"June 23, 1998"
14/05/1960,05/14/1960
"September 25, 1930",1930-09-25
12/17/1978,1978-12-17
"October 06, 1984",06/10/1984
"November 11, 1979",11/11/1979
07/27/1972,"July 27, 1972"
"March 11, 2061",11/03/2061
13/11/1994,1994-11-13
"October 01, 2038",10/01/2038
06/12/2046,12/06/2046
22/11/2085,2085-11-22
"May 22, 1936",22/05/1936
"December 18, 2043",18/12/2043
07/17/1984,17/07/1984
"April 06, 1990",06/04/1990
2043-07-12,"July 12, 2043"
"July 21, 2066",2066-07-21
17/11/1906,"November 17, 1906"
"May 28, 1932",28/05/1932
07/01/2008,2008-01-07
23/10/1949,1949-10-23
02/02/1941,"February 02, 1941"
"June 27, 2057",06/27/2057
24/09/2077,09/24/2077
09/02/2065,2065-09-02
1998-07-10,07/10/1998
"March 20, 2069",03/20/2069
1965-07-03,07/03/1965
"August 06, 2012",06/08/2012
09/30/2059,2059-09-30
12/11/2011,"December 11, 2011"
"April 17, 1988",17/04/1988
2098-03-05,05/03/2098
1980-10-19,19/10/1980
25/03/2065,"March 25, 2065"
19/12/2047,12/19/2047
2047-03-23,03/23/2047
04/11/2079,11/04/2079
21/03/1903,"March 21, 1903"
2053-06-09,06/09/2053
02/19/1926,19/02/1926
06/20/2041,20/06/2041
2051-01-07,01/07/2051
"November 13, 1961",13/11/1961
1924-03-16,16/03/1924
"July 12, 2090",07/12/2090
2090-12-09,"December 09, 2090"
