input,output
12-05-2055,2055-05-12
2097-08-02,08.02.2097
"November 09, 1924",1924/11/09
02/03/1940,03.02.1940
20.09.1940,"September 20, 1940"
13.06.1944,1944-06-13
1915-03-18,1915.03.18
19.08.2089,19-08-2089
23.05.2007,2007-05-23
2013/02/06,2013.02.06
"August 01, 2068",08.01.2068
02/11/2039,2039/11/02
20.08.2023,20-08-2023
1971-05-29,05.29.1971
10-05-1988,1988-05-10
10/02/2019,10.02.2019
11/19/1942,19/11/1942
2026/11/28,28-11-2026
07.19.1983,1983-07-19
26.08.2043,"August 26, 2043"
"January 08, 1903",08.01.1903
08.10.2008,"October 08, 2008"
2014.10.25,10/25/2014
20.03.1946,1946/03/20
"August 05, 1942",08.05.1942
2087/07/07,07/07/2087
"December 06, 1929",06-12-1929
"February 26, 1965",02/26/1965
09/10/2084,10.09.2084
08-11-1997,08.11.1997
19.09.1968,09.19.1968
17/09/1906,1906-09-17
1958-09-30,30.09.1958
10/01/1967,10-01-1967
2007/01/02,02-01-2007
23/12/2092,2092-12-23
1977/06/25,1977-06-25
07/20/2075,20.07.2075
06/04/1915,"June 04, 1915"
31-12-2052,2052/12/31
04/20/1981,"April 20, 1981"
10/31/2006,2006-10-31
1918/12/21,1918.12.21
1979-02-07,02.07.1979
14/08/1970,1970.08.14
03/13/2058,13/03/2058
19.01.1929,01/19/1929
2074-01-26,2074.01.26
1986-01-31,1986.01.31
21.07.2066,2066-07-21
29-08-1957,1957/08/29
02/14/2055,02.14.2055
12.14.2084,2084.12.14
28-03-2039,2039.03.28
02.03.2019,2019.02.03
1944-08-01,1944.08.01
10.09.2049,"September 10, 2049"
2061/12/18,18-12-2061
07/30/1999,30.07.1999
01/01/2010,2010/01/01
2068-12-31,31.12.2068
20.12.2076,20/12/2076
09.22.1909,22/09/1909
21/05/1940,21.05.1940
11.30.2098,30.11.2098
22-07-1953,1953-07-22
23.07.1948,23/07/1948
2089/04/01,2089.04.01
"December 07, 1980",07.12.1980
01-07-1945,"July 01, 1945"
08/30/1922,30.08.1922
26.04.1952,04.26.1952
09/01/1969,09-01-1969
24/04/2001,24-04-2001
12.12.1961,"December 12, 1961"
20.09.2041,2041.09.20
19/09/2077,2077-09-19
1967.03.22,22.03.1967
19/12/2083,19-12-2083
2094/02/28,2094-02-28
14/06/2070,2070.06.14
1994.05.09,09/05/1994
09/24/1995,24-09-1995
"April 01, 2071",01.04.2071
2002.12.18,2002-12-18
09/12/2057,12-09-2057
21-05-2011,2011-05-21
1967.07.12,1967-07-12
2014/09/27,27.09.2014
03/21/2056,21-03-2056
04.28.2068,2068.04.28
2017-12-22,2017.12.22
1951.06.05,06.05.1951
16.04.1915,16/04/1915
10/07/2091,07/10/2091
2051/10/22,"October 22, 2051"
1936/01/06,"January 06, 1936"
06.06.1975,1975/06/06
02.04.2082,2082-02-04
04/27/1971,27/04/1971
05-08-2094,08.05.2094
10.01.2085,01.10.2085
31/05/1960,31-05-1960
24/01/1959,1959.01.24
1964.07.21,07.21.1964
12.08.1999,1999.12.08
09-05-2067,09.05.2067
10/06/1936,1936.06.10
03/03/2093,03-03-2093
11.05.1951,05.11.1951
2099-02-28,28.02.2099
07/28/2064,28/07/2064
27/02/1984,02.27.1984
15/05/1998,15.05.1998
09.20.1950,"September 20, 1950"
04/29/1963,1963-04-29
07/26/1950,26.07.1950
16-04-1972,04/16/1972
27.10.2008,2008-10-27
1999-05-23,"May 23, 1999"
1966.04.28,28-04-1966
"March 26, 1975",03/26/1975
2085/12/27,2085.12.27
16.11.2069,2069.11.16
1957-06-18,1957/06/18
03/08/2032,08/03/2032
28-06-1996,1996/06/28
12/20/1989,20.12.1989
28/05/2070,28.05.2070
2047-02-14,14/02/2047
07/02/1968,07.02.1968
12.06.2036,2036-06-12
"November 17, 1923",17.11.1923
1942.01.24,24-01-1942
03/02/1971,03.02.1971
1970.05.30,30/05/1970
07/07/2061,07-07-2061
2077-06-15,"June 15, 2077"
"July 02, 1959",1959.07.02
2024.12.06,12/06/2024
03/16/2072,03.16.2072
21.12.2051,21-12-2051
18-03-2036,2036.03.18
2072.06.22,22-06-2072
1987.03.20,20/03/1987
2009-04-01,"April 01, 2009"
1965-12-28,1965/12/28
2033.07.29,2033/07/29
1939-10-19,1939.10.19
2071.11.11,11.11.2071
15.01.1918,"January 15, 1918"
1951.07.07,07/07/1951
2031/02/22,"February 22, 2031"
"August 11, 2058",08.11.2058
1988/05/16,16/05/1988
09-10-1900,09/10/1900
06.15.1921,1921-06-15
"March 20, 2031",2031.03.20
08-12-2000,2000.12.08
22-10-2064,2064-10-22
29/09/2059,29-09-2059
1993/07/28,07/28/1993
"December 12, 2037",12-12-2037
08/02/1951,02/08/1951
12/06/1941,"June 12, 1941"
09/07/2047,07/09/2047
23/01/1956,23.01.1956
03.09.1985,09-03-1985
27.07.2068,2068/07/27
2012-06-08,2012/06/08
04.18.1977,"April 18, 1977"
1974-01-31,31-01-1974
07-03-2032,03/07/2032
"August 16, 1986",08/16/1986
08/19/2094,08.19.2094
10.15.1968,1968.10.15
1951/03/01,03/01/1951
03/07/1933,07.03.1933
05-06-1948,1948-06-05
03.13.1950,"March 13, 1950"
2048-11-29,"November 29, 2048"
2089.06.04,"June 04, 2089"
28-01-2074,28.01.2074
10/07/2070,07-10-2070
06.06.2001,2001/06/06
"October 06, 2070",2070/10/06
08/22/2052,22.08.2052
03.12.2042,12/03/2042
2008/04/06,06.04.2008
2005.02.25,25-02-2005
2084-02-12,02.12.2084
06/01/1913,01.06.1913
"September 23, 1968",23.09.1968
06/05/2092,2092/06/05
"June 13, 1989",1989/06/13
13.10.1958,10.13.1958
2088.11.09,11.09.2088
01.24.2085,"January 24, 2085"
07/11/2034,2034-11-07
"September 16, 2031",2031.09.16
06.16.1953,1953/06/16
1931-05-02,02/05/1931
"July 18, 2019",2019.07.18
"June 11, 1996",11-06-1996
"December 13, 1975",13.12.1975
2082/10/28,28/10/2082
2001-12-17,2001/12/17
24.10.2072,24-10-2072
04/06/2087,04.06.2087
"October 15, 1999",1999/10/15
1994.10.02,02/10/1994
1959-03-20,03.20.1959
1988.10.05,05/10/1988
12.11.2035,11.12.2035
03.03.2014,2014/03/03
2066/03/28,28.03.2066
1934.12.17,1934-12-17
01/06/1964,01.06.1964
2088/12/08,08.12.2088
01.04.2044,2044/01/04
1996.11.06,11.06.1996
1936/03/24,03/24/1936
2093/02/23,02/23/2093
08/05/2037,2037-05-08
1948.05.16,1948/05/16
02.25.1916,1916.02.25
08.14.2044,14-08-2044
2066.01.02,"January 02, 2066"
09/12/2088,09.12.2088
03/25/2086,25-03-2086
28-03-1970,1970/03/28
01/07/2027,01.07.2027
01/07/2020,2020.01.07
27.01.1946,27/01/1946
1957.09.04,09.04.1957
"February 15, 1910",1910-02-15
1992/10/12,1992-10-12
06.24.1929,1929-06-24
06.23.1999,23-06-1999
"January 13, 2033",2033-01-13
09.29.1970,29-09-1970
18.07.2041,18-07-2041
30.03.2024,2024-03-30
14-12-2097,14/12/2097
01.12.2094,2094-12-01
"August 06, 1938",08.06.1938
2093-05-17,"May 17, 2093"
21.06.1947,1947/06/21
03/24/1986,24/03/1986
1982.12.27,"December 27, 1982"
2003-06-24,24/06/2003
06.09.2014,2014.09.06
1980.06.09,"June 09, 1980"
1977/11/19,1977-11-19
09.02.2069,2069-09-02
23-10-2012,2012-10-23
1937/08/10,10/08/1937
"February 25, 2098",25/02/2098
1999-12-24,1999/12/24
14-02-2009,2009.02.14
1949-11-03,11.03.1949
1932-06-03,1932.06.03
2049-08-01,2049.08.01
2012.10.01,01/10/2012
28-09-2079,09.28.2079
1904.12.30,30/12/1904
1929.09.25,09.25.1929
2030/02/15,15.02.2030
05.07.2025,05/07/2025
03/05/1983,03-05-1983
30-10-1958,10/30/1958
10.12.1989,1989.12.10
"September 01, 2079",09.01.2079
08/27/1993,27.08.1993
2031-12-05,05.12.2031
12/15/2050,2050.12.15
21/07/1963,1963-07-21
1927/05/13,1927.05.13
30-12-2039,30/12/2039
31-01-2072,31/01/2072
03/15/2025,03.15.2025
"February 13, 1985",1985.02.13
1901.07.28,28-07-1901
"September 16, 2067",2067.09.16
18-06-2003,"June 18, 2003"
1982/02/25,"February 25, 1982"
"August 17, 1941",08/17/1941
"May 24, 1933",1933-05-24
"February 22, 1949",22-02-1949
24.12.2042,24-12-2042
11.23.2002,2002.11.23
1956/09/07,"September 07, 1956"
13.06.1964,1964.06.13
1953.01.09,01.09.1953
12/01/2049,2049/01/12
02/05/2036,2036.02.05
10/28/2093,28/10/2093
2098/11/20,2098-11-20
"October 16, 1930",16.10.1930
"May 14, 1966",05.14.1966
12/30/1932,1932/12/30
2070-01-08,2070/01/08
1955/08/19,1955-08-19
2089.07.13,13.07.2089
1945.10.14,1945-10-14
12/06/1926,12.06.1926
"March 06, 2096",06.03.2096
04/12/2053,12.04.2053
12-02-2071,12.02.2071
16.08.2053,"August 16, 2053"
05/27/2089,"May 27, 2089"
05/11/2007,"November 05, 2007"
04.05.1959,04/05/1959
09.17.2085,2085-09-17
24-02-1972,"February 24, 1972"
02.19.1971,1971-02-19
15.10.2085,10.15.2085
17/06/1996,06/17/1996
05.10.1951,05/10/1951
01/03/2013,01.03.2013
2014-08-23,2014.08.23
2034.03.07,07-03-2034
1950.02.23,1950/02/23
17/12/2036,2036-12-17
06/05/1990,06-05-1990
2023/08/31,08.31.2023
12/02/1916,02/12/1916
"January 11, 1906",11/01/1906
1934/01/12,1934.01.12
"November 26, 1967",26.11.1967
15-08-2005,08.15.2005
23/06/1918,1918/06/23
"September 22, 1912",22.09.1912
"February 17, 1992",1992.02.17
06.26.2096,"June 26, 2096"
12/05/2058,05-12-2058
1963-10-26,10/26/1963
"January 09, 2027",2027.01.09
2020/03/10,03/10/2020
25-03-2080,"March 25, 2080"
2063/01/13,13/01/2063
1915-07-29,07/29/1915
2003-10-10,2003.10.10
17.02.2094,"February 17, 2094"
05.31.2019,2019/05/31
04.14.2034,2034.04.14
"April 04, 1964",1964.04.04
16/12/2033,2033-12-16
12.27.2088,2088.12.27
2019/06/21,21.06.2019
31-10-2008,10/31/2008
1901-04-03,03/04/1901
04.10.1905,04/10/1905
2037/11/12,2037-11-12
19.01.2059,2059.01.19
"July 13, 2090",2090-07-13
10/09/2070,2070/10/09
2034-09-12,"September 12, 2034"
09/12/1963,1963/12/09
05.24.1946,24.05.1946
05.17.2071,05/17/2071
28/01/1998,28.01.1998
18.01.1989,"January 18, 1989"
10.01.1931,10/01/1931
1936.05.30,05.30.1936
10.30.1976,1976.10.30
07/25/2056,25-07-2056
09/12/1962,"September 12, 1962"
21-08-2035,08/21/2035
"October 28, 2063",10/28/2063
1958/12/10,10.12.1958
02.27.1926,1926-02-27
22/04/2021,22.04.2021
2060-04-02,02/04/2060
05-10-1968,"October 05, 1968"
1954-04-15,15/04/1954
06.15.1914,1914.06.15
17.10.2051,2051.10.17
10/02/1967,1967-02-10
2087/06/11,2087-06-11
"June 29, 1950",1950.06.29
04/26/2069,26/04/2069
2022.06.14,2022-06-14
"September 06, 1935",06-09-1935
01.18.2032,18/01/2032
09/13/1958,1958/09/13
05/02/2028,02/05/2028
2099/03/24,03.24.2099
22/04/1943,1943.04.22
1997-07-15,15-07-1997
06.19.2062,2062.06.19
04/01/2085,01-04-2085
07.16.1913,16.07.1913
"February 12, 1969",1969.02.12
2006.05.20,2006-05-20
05.22.2099,05/22/2099
2035.11.16,11.16.2035
"May 08, 1975",1975.05.08
15/11/2039,15.11.2039
09/27/1924,"September 27, 1924"
2043-02-25,2043.02.25
27.05.1991,05/27/1991
30-09-1942,09.30.1942
08/22/2082,2082/08/22
"December 29, 2049",2049/12/29
28-03-1903,28/03/1903
"December 06, 2027",2027/12/06
1904.04.24,04/24/1904
09.26.1946,09/26/1946
15/10/2067,10/15/2067
"July 25, 1985",25-07-1985
2003/06/08,2003-06-08
2059/12/04,04/12/2059
06.12.1975,1975/06/12
11.21.2033,2033-11-21
1978.12.06,06.12.1978
24-04-2004,2004.04.24
07.03.1903,03/07/1903
04-08-1970,"August 04, 1970"
30.12.1905,1905/12/30
2095.11.01,11/01/2095
2071/08/25,2071-08-25
05-07-2068,2068.07.05
07.09.2000,2000-07-09
2029-11-21,11.21.2029
31-05-1963,1963/05/31
01/05/1998,1998/05/01
14/06/1971,06/14/1971
08.24.2074,08/24/2074
06.11.1926,1926.06.11
"May 07, 2046",07.05.2046
2019.02.11,02.11.2019
03/07/1991,1991-07-03
1938.01.13,1938-01-13
12.09.2078,09.12.2078
04-06-1908,06/04/1908
04.11.1937,1937.04.11
06/08/2071,2071-08-06
"November 19, 1905",19.11.1905
12/03/2021,2021-12-03
25.07.1920,07.25.1920
12/03/2091,2091.03.12
03.13.2060,03/13/2060
2087/07/29,2087.07.29
19.04.1934,04/19/1934
"February 21, 1951",21.02.1951
2028.10.03,2028/10/03
01/13/1977,13-01-1977
09-08-1999,09.08.1999
1955.12.01,01/12/1955
15.08.1922,1922.08.15
2045-03-13,"March 13, 2045"
17-01-1937,01/17/1937
02-04-2024,02/04/2024
11.22.2016,"November 22, 2016"
08.07.2064,07-08-2064
1951-05-21,21.05.1951
09.10.1982,1982-09-10
21-06-1990,21.06.1990
2077-08-15,2077.08.15
14/05/2019,14.05.2019
1918-08-24,24/08/1918
18/12/1984,1984/12/18
19-05-2088,05.19.2088
10-07-1909,10/07/1909
27.07.2033,07.27.2033
1989/02/09,09-02-1989
1908-09-26,1908/09/26
11.27.2090,11/27/2090
"March 08, 1966",1966/03/08
01/26/2094,2094.01.26
2034-07-18,2034/07/18
"May 27, 1963",27-05-1963
"October 09, 2072",09-10-2072
2030/07/18,"July 18, 2030"
2087-05-04,2087.05.04
2012/07/21,21.07.2012
2022-11-09,2022.11.09
"July 08, 1957",1957.07.08
04-10-2080,2080/10/04
09.03.2047,2047/03/09
03.06.2035,06.03.2035
01.10.2088,01/10/2088
23/02/2046,23.02.2046
30/08/2025,30-08-2025
25-06-2067,25/06/2067
"March 15, 1981",15/03/1981
11/05/2014,11.05.2014
"August 19, 1966",08/19/1966
06/24/1996,24-06-1996
09-04-2089,04/09/2089
10-02-2032,10/02/2032
2065-10-21,10/21/2065
17.06.2029,"June 17, 2029"
1916-09-03,03/09/1916
11/04/1950,04-11-1950
"August 09, 2019",09-08-2019
11-05-1959,1959/05/11
2004.03.23,23/03/2004
10-11-1912,11/10/1912
"February 01, 1917",02/01/1917
1949-07-10,10.07.1949
03.07.2072,07.03.2072
22/08/1917,22-08-1917
1987-05-04,1987/05/04
2013-04-02,04/02/2013
"July 30, 1915",30.07.1915
2090-06-16,06.16.2090
"November 26, 1965",26-11-1965
2084.04.02,02/04/2084
21.11.2012,21-11-2012
2017/11/04,04/11/2017
03-08-2023,2023-08-03
2013-10-25,25.10.2013
10.05.1964,1964/05/10
12/11/1948,1948.11.12
04.02.1946,02.04.1946
26/11/2028,2028-11-26
28-05-2000,2000/05/28
2082-08-22,2082/08/22
06.02.1900,"February 06, 1900"
1957/11/02,"November 02, 1957"
17.12.2096,2096/12/17
18/05/1944,"May 18, 1944"
1938-08-14,08/14/1938
05-12-2014,2014-12-05
2094/12/28,12/28/2094
28/06/1969,1969.06.28
"November 26, 1920",1920.11.26
14.12.2095,12/14/2095
16-09-1909,1909/09/16
12.09.1946,09.12.1946
2005-12-09,12.09.2005
06/11/2085,06-11-2085
2046.11.10,10.11.2046
"July 04, 1922",1922.07.04
2072/10/13,2072-10-13
"September 23, 2081",23/09/2081
12/31/2077,2077/12/31
18-03-1986,18.03.1986
1949-07-06,06/07/1949
07/11/2073,2073-07-11
11/27/1914,27/11/1914
10/09/1912,09.10.1912
1960/12/07,07-12-1960
20-05-1963,1963/05/20
08/07/2073,07/08/2073
08/31/1908,1908-08-31
2076/12/09,09-12-2076
05/09/1986,09-05-1986
2074/10/14,"October 14, 2074"
13/10/1995,13-10-1995
1936-02-01,1936.02.01
1901.10.10,"October 10, 1901"
21-07-2068,07.21.2068
1952/04/30,30-04-1952
04.28.2048,28.04.2048
1979/09/03,"September 03, 1979"
06/06/1955,06.06.1955
16.10.1959,1959/10/16
2055-10-01,10.01.2055
2052/08/06,2052.08.06
03/15/1937,15.03.1937
01/19/1968,1968/01/19
11/12/2010,2010.12.11
2000/09/16,16/09/2000
1970-09-03,03/09/1970
03/12/1923,1923.12.03
11/08/2013,08.11.2013
09.05.2098,"September 05, 2098"
03/14/2025,14.03.2025
17/08/1903,08/17/1903
08.28.2016,"August 28, 2016"
"May 25, 2093",25/05/2093
1964/04/11,1964-04-11
2091-05-04,2091.05.04
30.12.1908,30-12-1908
2086.02.21,21/02/2086
"January 16, 1924",1924-01-16
2040-01-02,02/01/2040
2074-05-19,19/05/2074
04/02/1985,"February 04, 1985"
08.26.2014,08/26/2014
2089/07/23,"July 23, 2089"
20.12.1952,1952-12-20
"October 28, 1946",28-10-1946
11.06.2034,2034.06.11
2090-01-31,31-01-2090
2079.11.27,11.27.2079
28.11.1970,11/28/1970
1940-04-15,1940.04.15
07-01-1996,"January 07, 1996"
2048/08/18,2048.08.18
28.10.1963,1963-10-28
"December 19, 1933",19/12/1933
04.02.2081,"February 04, 2081"
1915/12/13,12.13.1915
30.03.2099,30/03/2099
1907-12-09,09.12.1907
2060-09-08,08-09-2060
02/04/1953,1953-02-04
1960.09.22,09/22/1960
08/22/2019,22/08/2019
1928.02.25,02/25/1928
2061.07.19,07/19/2061
1933/05/21,21.05.1933
11.25.2049,2049.11.25
03/11/2021,2021/03/11
09.12.1929,09-12-1929
1902/03/02,02-03-1902
02/26/2039,02.26.2039
09.21.1941,"September 21, 1941"
1976/02/21,21.02.1976
25.04.2068,"April 25, 2068"
"September 15, 1902",09/15/1902
2066/08/11,"August 11, 2066"
"January 17, 1920",1920.01.17
08/28/2074,2074.08.28
06.07.2039,2039-06-07
"August 19, 2058",19/08/2058
09/04/2026,04/09/2026
01.12.2026,12.01.2026
02.16.1908,02/16/1908
05.09.1964,1964.09.05
2023/07/04,07.04.2023
01/06/2027,01.06.2027
22.03.2092,03.22.2092
"July 17, 2067",2067/07/17
31.08.2065,2065.08.31
01-09-2045,01.09.2045
"February 24, 1999",02.24.1999
2027-08-27,27/08/2027
04/02/2049,2049/02/04
03.25.2059,25.03.2059
07.30.2027,2027.07.30
1933-11-08,11.08.1933
1904-03-23,23/03/1904
1937.09.23,1937-09-23
04/05/2011,05/04/2011
07.10.1909,1909.07.10
21-08-2006,21.08.2006
2029-01-05,2029.01.05
"September 08, 2071",2071.09.08
08/13/2092,2092/08/13
"March 03, 2035",2035-03-03
05/29/2052,2052-05-29
01.23.2098,01/23/2098
1957.11.12,1957-11-12
2078.05.11,11.05.2078
1926.02.16,16-02-1926
2060/12/21,2060-12-21
1944.12.21,1944-12-21
1953.12.06,12/06/1953
06/16/2038,2038.06.16
"May 04, 1991",04-05-1991
1978/03/09,1978.03.09
2079.01.28,01/28/2079
25.09.1956,1956/09/25
27/03/2047,27.03.2047
10.04.2093,10/04/2093
05/24/1980,1980.05.24
20-05-2002,"May 20, 2002"
24.08.1965,08.24.1965
"July 30, 2002",2002/07/30
12/09/2018,"December 09, 2018"
12/01/2059,12.01.2059
20-06-1961,1961-06-20
01.20.1987,01/20/1987
1976/03/03,1976-03-03
2089/01/09,09-01-2089
30-09-1931,1931-09-30
04/10/1977,10.04.1977
2090/06/24,24/06/2090
2051/04/23,23/04/2051
"October 15, 1999",1999-10-15
2021-11-30,30/11/2021
18.03.1946,"March 18, 1946"
10/20/1938,20/10/1938
06/16/2099,2099.06.16
05/28/2033,2033.05.28
19.08.1942,08/19/1942
05.05.1921,05-05-1921
1904.06.15,1904-06-15
02/05/2053,02.05.2053
2025.08.24,08/24/2025
1964-04-22,22-04-1964
19.11.1978,"November 19, 1978"
01.03.2012,03.01.2012
20/04/2002,"April 20, 2002"
16-10-1995,10/16/1995
1986-12-27,12.27.1986
28/02/2030,02.28.2030
08/07/1945,08.07.1945
06.14.1936,"June 14, 1936"
2031.10.25,"October 25, 2031"
23-10-2093,10.23.2093
"October 04, 1977",04-10-1977
10.10.1945,1945.10.10
02/11/2048,11/02/2048
1901.03.04,1901/03/04
27/01/1925,27.01.1925
"December 10, 1947",10-12-1947
"June 06, 1949",06/06/1949
06/30/1942,30-06-1942
"June 05, 2016",2016-06-05
2003-06-22,22.06.2003
17.08.1912,08/17/1912
26.10.1970,1970-10-26
18.10.2077,"October 18, 2077"
14/11/1956,11/14/1956
2046/07/15,15.07.2046
27/01/2088,"January 27, 2088"
"November 17, 1912",1912-11-17
1966-11-23,11/23/1966
03/19/1978,19-03-1978
"August 01, 2057",2057/08/01
12/16/2041,2041-12-16
22-10-1920,"October 22, 1920"
08/24/2093,24/08/2093
06.19.2009,2009.06.19
27-08-2020,27/08/2020
30/04/1959,30.04.1959
21.09.2017,21/09/2017
1955-06-05,06/05/1955
05/02/2066,2066.02.05
18.07.1924,07.18.1924
15/02/2020,"February 15, 2020"
2033/12/03,12.03.2033
04/07/1984,07/04/1984
16/09/2012,09/16/2012
03.25.1924,25.03.1924
06.04.2063,"April 06, 2063"
01-10-2053,01/10/2053
11-10-2063,"October 11, 2063"
03-07-1967,03/07/1967
05/07/2076,07.05.2076
2054.01.28,01/28/2054
01/14/1942,14/01/1942
09-04-1947,09/04/1947
1933-09-22,1933/09/22
07-10-1934,1934-10-07
2080.07.23,23/07/2080
03/05/1901,03-05-1901
03.14.2091,2091/03/14
1919-04-18,18-04-1919
06/02/1935,02/06/1935
06.03.1966,1966.03.06
25.06.2053,06.25.2053
1918/12/14,1918.12.14
1925/12/24,1925.12.24
"July 15, 1988",1988.07.15
19.05.1928,1928.05.19
29/06/1950,29.06.1950
12/10/1900,1900-10-12
04.06.2096,06-04-2096
2074/08/28,08.28.2074
05.29.2058,29.05.2058
07/03/2007,03.07.2007
1952/10/26,10/26/1952
2098-08-04,04-08-2098
04/18/2076,18/04/2076
2045/03/11,11/03/2045
12-06-2017,2017.06.12
2046.01.03,2046/01/03
08/17/1958,1958-08-17
03.13.2047,13.03.2047
17/11/1951,1951/11/17
15-11-2032,2032.11.15
01/04/1943,01-04-1943
27.10.1904,1904.10.27
13-07-1912,13/07/1912
06.01.2026,01/06/2026
1992.11.13,1992/11/13
1907/08/16,16-08-1907
1922.01.28,28/01/1922
30/03/2055,2055/03/30
07.06.1979,06-07-1979
14/08/2009,"August 14, 2009"
11-06-2083,2083.06.11
09/19/2071,2071.09.19
2096-02-10,10.02.2096
10/31/2022,"October 31, 2022"
11.02.1957,11/02/1957
16.02.2024,"February 16, 2024"
14.12.1925,14-12-1925
01.16.1920,01/16/1920
23-12-2012,2012.12.23
03.18.2025,18/03/2025
05-06-2096,2096-06-05
29-08-1946,29.08.1946
08/25/2008,"August 25, 2008"
"April 13, 1979",13/04/1979
10-07-1938,10.07.1938
03.04.1958,03/04/1958
1969-11-27,11.27.1969
2066-05-13,2066/05/13
"March 08, 2046",2046/03/08
09/05/2042,2042-09-05
2054.12.26,12.26.2054
1915/09/16,09.16.1915
04.08.2017,08.04.2017
1907-12-07,12.07.1907
05.16.1954,1954.05.16
"October 26, 2091",10.26.2091
27-09-2086,09/27/2086
07.05.2074,2074/07/05
1993-01-02,02.01.1993
"January 15, 2007",2007/01/15
26-05-1916,26/05/1916
10/08/1982,1982/10/08
01.10.2044,2044-10-01
2084/01/23,01.23.2084
12/11/1962,1962-12-11
1996-07-03,07.03.1996
"May 09, 1968",09-05-1968
"January 13, 2045",13/01/2045
1929.05.12,12-05-1929
06/07/1918,1918.06.07
10/09/2079,2079-10-09
2061-05-18,05.18.2061
"May 08, 2042",2042.05.08
30-05-2002,30.05.2002
"December 12, 1937",12.12.1937
2093-08-20,08/20/2093
09/02/2079,09.02.2079
12.11.2087,2087/11/12
2025/08/31,08.31.2025
1926.07.15,15/07/1926
08.01.2016,"August 01, 2016"
1959-08-13,08/13/1959
25-02-2036,2036.02.25
03.17.2066,2066.03.17
1982/02/23,23-02-1982
14-09-2055,2055-09-14
10.25.2042,25/10/2042
"July 25, 2021",07/25/2021
"August 08, 1936",08-08-1936
1957/10/19,19.10.1957
1912/10/14,1912.10.14
03.03.1928,"March 03, 1928"
1951-02-06,1951/02/06
11/09/2097,09/11/2097
20-03-2042,03/20/2042
01/20/1965,1965-01-20
12/16/1971,12.16.1971
05/12/2012,2012/05/12
25/07/2095,2095.07.25
"February 20, 1908",1908.02.20
09.15.2079,2079-09-15
09-12-1989,12/09/1989
05.20.2026,2026-05-20
2058.04.28,"April 28, 2058"
2086-08-20,20.08.2086
"June 15, 2031",06/15/2031
1930/09/17,09.17.1930
06/07/2026,07.06.2026
12.01.1971,1971-01-12
02/10/1989,1989.10.02
1933.04.14,1933-04-14
"February 24, 2005",2005/02/24
05/23/1939,1939/05/23
"June 17, 2050",2050.06.17
2096/08/17,2096.08.17
04.17.1940,1940-04-17
08/11/1978,11/08/1978
2050.09.27,09/27/2050
1946.01.15,1946/01/15
20/06/1999,1999/06/20
30.09.2004,2004.09.30
11/06/2024,06/11/2024
2011/06/04,06.04.2011
