input,output
24/06/1951,06/24/1951
03/29/2036,2036-03-29
1906-03-30,03/30/1906
2082-06-30,30/06/2082
27/04/2012,04/27/2012
1992-02-05,05/02/1992
04/10/2022,10/04/2022
1918-01-18,18/01/1918
05/27/2028,27/05/2028
2048-02-09,09/02/2048
20/07/1939,07/20/1939
1965-05-26,05/26/1965
2077-08-06,08/06/2077
1938-01-20,01/20/1938
09/04/2003,2003-09-04
24/09/1918,09/24/1918
12/05/1915,1915-05-12
2022-11-24,11/24/2022
18/08/2067,08/18/2067
2060-09-04,04/09/2060
02/06/1951,06/02/1951
05/19/2006,2006-05-19
1965-03-13,03/13/1965
05/02/2036,2036-05-02
08/31/2053,2053-08-31
1913-09-12,12/09/1913
1999-06-26,26/06/1999
2093-05-24,05/24/2093
2081-07-06,06/07/2081
06/17/2043,2043-06-17
2011-11-03,11/03/2011
06/04/1937,04/06/1937
11/04/2085,2085-04-11
25/03/2088,03/25/2088
2011-08-24,24/08/2011
27/01/1920,1920-01-27
09/02/1923,1923-02-09
02/18/1910,18/02/1910
09/13/2037,13/09/2037
2063-08-28,28/08/2063
09/23/1997,1997-09-23
1962-07-16,16/07/1962
20/10/2064,10/20/2064
05/03/2041,2041-05-03
1980-05-14,14/05/1980
2076-03-21,03/21/2076
21/04/2045,2045-04-21
11/24/2006,2006-11-24
1996-09-16,09/16/1996
29/10/1916,1916-10-29
1901-08-14,14/08/1901
03/30/2049,2049-03-30
2081-11-07,07/11/2081
06/25/1974,1974-06-25
08/19/1946,1946-08-19
12/04/2039,2039-04-12
1916-02-29,29/02/1916
07/05/2089,05/07/2089
04/09/1941,1941-04-09
25/06/1973,1973-06-25
1955-09-19,09/19/1955
08/10/1999,1999-10-08
05/08/2034,08/05/2034
05/06/1995,1995-05-06
09/27/1948,1948-09-27
05/08/2090,08/05/2090
02/16/2090,2090-02-16
1926-03-27,27/03/1926
18/02/2025,02/18/2025
10/06/2096,06/10/2096
10/05/1943,1943-10-05
1990-08-09,08/09/1990
1936-11-24,11/24/1936
03/17/1906,1906-03-17
1977-08-25,25/08/1977
05/17/1941,17/05/1941
08/10/2024,2024-08-10
1999-02-17,02/17/1999
27/12/1909,12/27/1909
28/02/1906,02/28/1906
02/03/2022,03/02/2022
2049-01-22,22/01/2049
04/08/2046,2046-04-08
2012-07-19,07/19/2012
07/26/2075,26/07/2075
08/13/2019,13/08/2019
1995-10-01,01/10/1995
15/06/2056,2056-06-15
2081-08-21,21/08/2081
1990-08-08,08/08/1990
2023-09-03,03/09/2023
2014-02-01,02/01/2014
2017-03-22,03/22/2017
30/04/1913,04/30/1913
2062-11-29,11/29/2062
2055-02-12,02/12/2055
02/08/2049,08/02/2049
1966-04-02,02/04/1966
01/06/2005,2005-01-06
25/08/1984,08/25/1984
2072-10-22,22/10/2072
1960-10-22,10/22/1960
02/08/2002,2002-02-08
10/17/2060,17/10/2060
08/03/2019,03/08/2019
1990-05-30,05/30/1990
03/27/1902,27/03/1902
15/12/1989,1989-12-15
09/05/1911,1911-09-05
10/10/2050,2050-10-10
2025-02-16,16/02/2025
1913-07-16,16/07/1913
12/08/2012,08/12/2012
1917-09-15,15/09/1917
2062-06-03,06/03/2062
21/11/2089,11/21/2089
04/10/1956,10/04/1956
24/02/1969,1969-02-24
2049-11-20,20/11/2049
19/11/2003,11/19/2003
2084-06-08,06/08/2084
01/11/2082,11/01/2082
03/02/1969,1969-02-03
2045-10-24,10/24/2045
2081-07-30,30/07/2081
2090-01-03,03/01/2090
10/01/2011,01/10/2011
1961-10-30,10/30/1961
12/03/1921,03/12/1921
2020-08-04,08/04/2020
10/17/1948,1948-10-17
11/29/2079,29/11/2079
2051-06-24,24/06/2051
06/27/1937,1937-06-27
10/12/1904,1904-10-12
2051-05-06,06/05/2051
10/02/2038,02/10/2038
2089-09-12,12/09/2089
04/11/1996,11/04/1996
01/03/2044,2044-01-03
05/04/1953,1953-05-04
08/06/2048,06/08/2048
15/05/1938,1938-05-15
20/10/1920,1920-10-20
2079-11-28,11/28/2079
1910-11-30,30/11/1910
1916-09-28,09/28/1916
05/28/2005,2005-05-28
08/12/2019,12/08/2019
07/06/1929,1929-06-07
12/06/1951,06/12/1951
2038-11-06,11/06/2038
02/20/2014,2014-02-20
11/07/2004,07/11/2004
08/10/1978,1978-10-08
08/06/2058,2058-06-08
2064-01-31,31/01/2064
2013-10-03,03/10/2013
1988-08-22,08/22/1988
05/19/2027,2027-05-19
07/22/1933,22/07/1933
02/07/2003,07/02/2003
1999-09-13,13/09/1999
12/15/1911,15/12/1911
2059-01-17,01/17/2059
28/03/1933,1933-03-28
04/12/2001,12/04/2001
20/03/2076,03/20/2076
1994-08-01,01/08/1994
01/08/1945,1945-08-01
28/04/1904,1904-04-28
2056-05-18,18/05/2056
2068-08-02,02/08/2068
2011-01-18,01/18/2011
04/15/2013,2013-04-15
31/08/1907,08/31/1907
1900-07-17,17/07/1900
03/07/2091,07/03/2091
04/10/2018,10/04/2018
2033-04-01,04/01/2033
2076-05-02,02/05/2076
11/29/2073,2073-11-29
12/06/2070,2070-12-06
1964-06-27,27/06/1964
10/07/1909,07/10/1909
29/06/1993,1993-06-29
09/06/2081,06/09/2081
09/03/2095,2095-09-03
1930-04-21,04/21/1930
28/07/2052,2052-07-28
08/22/1965,22/08/1965
1908-07-11,11/07/1908
28/08/2027,2027-08-28
28/03/2024,03/28/2024
03/21/2093,2093-03-21
04/20/1914,20/04/1914
20/03/1922,03/20/1922
26/09/1919,09/26/1919
11/29/1977,1977-11-29
07/05/1979,1979-07-05
2053-01-12,12/01/2053
1967-12-15,12/15/1967
07/08/1952,08/07/1952
1997-01-20,20/01/1997
1926-01-09,09/01/1926
12/29/2042,29/12/2042
04/14/1969,1969-04-14
03/30/1931,1931-03-30
1948-09-12,09/12/1948
01/29/2087,2087-01-29
05/04/2064,2064-04-05
09/12/1980,12/09/1980
19/06/2021,06/19/2021
1939-04-09,04/09/1939
2059-10-30,10/30/2059
14/10/2071,2071-10-14
1908-05-19,19/05/1908
16/06/2070,06/16/2070
11/09/2069,09/11/2069
01/05/1924,05/01/1924
11/12/2033,2033-12-11
16/12/1946,1946-12-16
11/07/2059,2059-11-07
2063-02-02,02/02/2063
1960-01-13,01/13/1960
09/03/1947,03/09/1947
1947-06-01,01/06/1947
28/05/2051,05/28/2051
12/27/1918,27/12/1918
06/04/2033,2033-06-04
09/27/1963,27/09/1963
08/04/2062,04/08/2062
1946-07-17,07/17/1946
2096-07-02,02/07/2096
11/20/2033,20/11/2033
1947-12-24,12/24/1947
1901-03-05,05/03/1901
20/04/1956,04/20/1956
07/11/1931,1931-07-11
1932-03-13,13/03/1932
12/20/1923,20/12/1923
06/24/2037,24/06/2037
1993-03-01,01/03/1993
23/01/1978,01/23/1978
2057-06-29,29/06/2057
2011-03-18,03/18/2011
1994-04-15,04/15/1994
03/07/1993,07/03/1993
26/03/1922,03/26/1922
2010-07-08,08/07/2010
05/16/1930,1930-05-16
1984-01-09,09/01/1984
2082-05-11,11/05/2082
01/23/2033,23/01/2033
06/10/2067,2067-10-06
01/01/2061,2061-01-01
01/03/1918,03/01/1918
18/09/1963,09/18/1963
2038-09-02,09/02/2038
1903-11-26,11/26/1903
03/07/1900,07/03/1900
2089-11-29,11/29/2089
30/05/2000,2000-05-30
02/17/1921,1921-02-17
08/01/1975,1975-08-01
02/15/2075,2075-02-15
09/02/2020,02/09/2020
24/08/1954,1954-08-24
1997-06-12,06/12/1997
12/07/1988,1988-12-07
01/10/2038,2038-01-10
04/04/2071,2071-04-04
03/02/1910,1910-03-02
08/09/1997,09/08/1997
10/16/1951,1951-10-16
05/21/1924,1924-05-21
1968-12-14,14/12/1968
09/24/1901,1901-09-24
08/24/1967,1967-08-24
12/11/2008,2008-12-11
1921-05-04,05/04/1921
22/06/2016,2016-06-22
06/17/2017,2017-06-17
01/30/1976,1976-01-30
11/11/1918,11/11/1918
02/21/1929,1929-02-21
2005-04-19,04/19/2005
2065-12-05,12/05/2065
24/11/1944,11/24/1944
1995-08-23,23/08/1995
1948-10-15,15/10/1948
25/04/2038,04/25/2038
16/06/2086,06/16/2086
10/10/2013,10/10/2013
06/10/2049,10/06/2049
07/08/1902,1902-07-08
02/03/1996,1996-02-03
14/11/1915,1915-11-14
1927-08-17,17/08/1927
07/08/2047,08/07/2047
03/20/1918,20/03/1918
11/08/1924,1924-11-08
05/04/2031,2031-05-04
2003-06-15,15/06/2003
15/05/1965,05/15/1965
2048-02-15,15/02/2048
2090-04-17,04/17/2090
08/04/2088,2088-08-04
1905-02-02,02/02/1905
03/18/1983,18/03/1983
1998-06-01,06/01/1998
10/22/2054,2054-10-22
10/01/1973,1973-01-10
1992-04-04,04/04/1992
2021-07-26,26/07/2021
10/05/1954,05/10/1954
28/10/1997,1997-10-28
2058-09-04,09/04/2058
10/11/2078,2078-10-11
1911-11-16,11/16/1911
15/01/1957,1957-01-15
1997-04-08,08/04/1997
07/14/2094,2094-07-14
07/10/2001,10/07/2001
1900-01-14,01/14/1900
1967-12-28,12/28/1967
12/18/2080,2080-12-18
1921-06-25,25/06/1921
1910-06-07,06/07/1910
02/23/1935,1935-02-23
1908-05-17,05/17/1908
1986-01-22,01/22/1986
2008-04-01,01/04/2008
11/13/1969,1969-11-13
1960-07-26,07/26/1960
1933-09-16,16/09/1933
24/06/2011,2011-06-24
02/07/2088,2088-07-02
09/21/1913,1913-09-21
25/05/1950,05/25/1950
01/04/2098,04/01/2098
09/25/1917,1917-09-25
11/05/1912,1912-11-05
04/06/2086,06/04/2086
07/04/1925,1925-04-07
13/11/2056,11/13/2056
25/10/2048,10/25/2048
25/04/2026,2026-04-25
15/03/1910,03/15/1910
06/01/2020,2020-01-06
2098-03-03,03/03/2098
21/04/1973,04/21/1973
23/12/2092,12/23/2092
10/15/1925,1925-10-15
26/03/1947,1947-03-26
03/24/2070,24/03/2070
2027-05-28,05/28/2027
1945-02-25,02/25/1945
04/06/2084,2084-06-04
24/09/2042,09/24/2042
07/09/1949,09/07/1949
1987-10-07,07/10/1987
11/05/1924,1924-11-05
10/10/1956,10/10/1956
08/07/1906,07/08/1906
1995-08-29,08/29/1995
1958-05-08,05/08/1958
01/31/2036,31/01/2036
12/09/1963,09/12/1963
1986-06-30,30/06/1986
30/09/2018,09/30/2018
07/14/2093,2093-07-14
22/01/1938,1938-01-22
04/02/1930,02/04/1930
2071-02-11,02/11/2071
28/06/1912,06/28/1912
03/26/1912,26/03/1912
23/06/1955,1955-06-23
2050-09-24,24/09/2050
01/12/1984,12/01/1984
2037-05-26,05/26/2037
1971-12-20,20/12/1971
08/23/1953,1953-08-23
1971-08-05,08/05/1971
09/30/1936,30/09/1936
01/29/1984,1984-01-29
01/07/1956,07/01/1956
1985-12-26,26/12/1985
01/23/1918,23/01/1918
05/18/2074,2074-05-18
14/08/2027,2027-08-14
08/26/2096,26/08/2096
2083-10-11,11/10/2083
1920-03-13,03/13/1920
2060-11-12,11/12/2060
13/05/2065,2065-05-13
06/09/2015,2015-06-09
1968-03-23,23/03/1968
2007-07-09,07/09/2007
04/27/1921,1921-04-27
1922-12-25,25/12/1922
05/07/1969,1969-05-07
20/05/1947,05/20/1947
18/08/2092,2092-08-18
02/04/1961,1961-02-04
04/09/1987,09/04/1987
17/09/1957,09/17/1957
01/13/1930,1930-01-13
01/15/1992,1992-01-15
02/03/1995,1995-03-02
17/07/1907,1907-07-17
1946-10-06,10/06/1946
02/03/1953,1953-02-03
02/01/1903,01/02/1903
11/01/1963,1963-01-11
2062-05-12,12/05/2062
18/06/2013,2013-06-18
1923-07-03,03/07/1923
08/08/2077,08/08/2077
30/09/2098,2098-09-30
2040-07-18,07/18/2040
01/05/1989,05/01/1989
25/07/1995,07/25/1995
1905-01-02,02/01/1905
23/06/1983,1983-06-23
1979-06-03,03/06/1979
2090-04-14,14/04/2090
1961-12-29,29/12/1961
18/08/2009,08/18/2009
1951-04-24,24/04/1951
2033-11-14,14/11/2033
2079-04-13,13/04/2079
09/10/2022,10/09/2022
1954-04-10,10/04/1954
1905-09-06,09/06/1905
10/31/2003,2003-10-31
1993-08-17,17/08/1993
11/07/1990,07/11/1990
2062-04-26,04/26/2062
1928-10-31,31/10/1928
2091-01-26,01/26/2091
08/07/2063,07/08/2063
2095-09-09,09/09/2095
10/16/2063,16/10/2063
1939-09-16,16/09/1939
20/10/2041,10/20/2041
30/12/2080,12/30/2080
20/03/1957,03/20/1957
27/03/1949,1949-03-27
30/06/2058,06/30/2058
2052-09-27,27/09/2052
01/19/2054,2054-01-19
1930-04-27,27/04/1930
20/06/2024,2024-06-20
03/05/2061,05/03/2061
03/01/2086,2086-03-01
08/26/2088,26/08/2088
27/02/2013,02/27/2013
26/03/1926,03/26/1926
18/08/1930,1930-08-18
08/06/1978,1978-06-08
2058-04-24,04/24/2058
05/02/2082,02/05/2082
12/27/2081,27/12/2081
15/09/1913,09/15/1913
10/08/1997,1997-08-10
2008-09-08,08/09/2008
18/07/1965,07/18/1965
1957-08-28,28/08/1957
01/07/1958,07/01/1958
25/05/1988,05/25/1988
11/21/2078,2078-11-21
1909-05-01,01/05/1909
07/09/2058,2058-09-07
02/28/2066,28/02/2066
10/26/2040,26/10/2040
1975-06-17,06/17/1975
08/05/1967,05/08/1967
1977-01-13,13/01/1977
2081-08-03,03/08/2081
08/21/2034,21/08/2034
10/15/2070,2070-10-15
2019-11-08,11/08/2019
08/17/2053,2053-08-17
05/31/1999,1999-05-31
03/11/1974,1974-03-11
28/07/1975,07/28/1975
20/10/1986,10/20/1986
1932-09-24,09/24/1932
05/11/2046,2046-05-11
03/12/1944,12/03/1944
04/27/2027,27/04/2027
27/07/1926,07/27/1926
1936-11-22,11/22/1936
01/09/2007,2007-09-01
1973-10-28,10/28/1973
1998-09-28,28/09/1998
08/03/1996,03/08/1996
10/01/1987,1987-10-01
10/22/1934,1934-10-22
1938-03-09,03/09/1938
12/15/2041,2041-12-15
03/20/1965,20/03/1965
2009-08-12,12/08/2009
06/22/2083,22/06/2083
09/24/2054,2054-09-24
1958-08-02,08/02/1958
2015-05-26,05/26/2015
2016-12-04,12/04/2016
31/08/1976,08/31/1976
1940-12-13,13/12/1940
06/08/2005,2005-08-06
08/05/2068,05/08/2068
29/05/1939,1939-05-29
03/03/2073,03/03/2073
08/06/2071,2071-06-08
03/02/1982,02/03/1982
2001-06-04,04/06/2001
1943-05-02,05/02/1943
1904-02-20,20/02/1904
10/07/2053,07/10/2053
2010-03-11,03/11/2010
23/08/2038,2038-08-23
06/10/2054,2054-06-10
15/06/2055,2055-06-15
07/09/1921,1921-09-07
2018-11-09,11/09/2018
2040-06-26,26/06/2040
30/12/1967,1967-12-30
25/02/1949,02/25/1949
2051-12-21,12/21/2051
02/03/1957,03/02/1957
09/06/1929,06/09/1929
1995-08-11,08/11/1995
2011-09-12,12/09/2011
22/06/1968,06/22/1968
02/16/2008,16/02/2008
06/03/1922,1922-03-06
11/13/2012,2012-11-13
2004-02-24,24/02/2004
02/18/1933,1933-02-18
20/07/1987,1987-07-20
30/08/1900,08/30/1900
1936-01-02,01/02/1936
10/12/2008,12/10/2008
08/01/1988,1988-01-08
16/08/1944,08/16/1944
07/10/1970,1970-07-10
1984-07-03,07/03/1984
14/09/1914,1914-09-14
2011-10-14,10/14/2011
2093-02-10,02/10/2093
16/09/2017,2017-09-16
2073-08-27,08/27/2073
2096-04-14,14/04/2096
2041-03-12,12/03/2041
11/14/1938,14/11/1938
11/10/2084,2084-10-11
1954-01-02,02/01/1954
02/06/2019,2019-02-06
10/11/1964,1964-11-10
1930-03-22,22/03/1930
04/29/1949,29/04/1949
2014-05-22,22/05/2014
12/15/2008,15/12/2008
1988-09-18,09/18/1988
2093-03-14,14/03/2093
2022-10-14,14/10/2022
2008-03-22,22/03/2008
1977-11-16,16/11/1977
11/10/2018,10/11/2018
05/10/2045,10/05/2045
11/16/1917,16/11/1917
12/25/1940,1940-12-25
08/12/2063,2063-08-12
22/09/2026,09/22/2026
16/06/2018,06/16/2018
01/02/1902,1902-01-02
2053-03-25,25/03/2053
2065-04-10,04/10/2065
27/07/1932,07/27/1932
16/04/1916,04/16/1916
21/08/1982,1982-08-21
29/06/1920,06/29/1920
05/28/1967,28/05/1967
07/08/1957,08/07/1957
1965-07-17,17/07/1965
1927-04-07,04/07/1927
31/01/1936,01/31/1936
03/27/1953,27/03/1953
2086-09-01,09/01/2086
23/05/1944,05/23/1944
12/02/1931,02/12/1931
2059-01-29,01/29/2059
11/07/2078,07/11/2078
02/02/2042,02/02/2042
1938-07-14,14/07/1938
09/03/2027,2027-03-09
08/19/2086,19/08/2086
02/05/2043,05/02/2043
11/06/1919,06/11/1919
1968-10-26,10/26/1968
09/04/2089,2089-04-09
08/03/2070,2070-08-03
05/08/2047,08/05/2047
18/10/2090,2090-10-18
30/07/2006,2006-07-30
21/07/2079,07/21/2079
04/02/2048,2048-04-02
10/04/1993,04/10/1993
19/01/1967,01/19/1967
09/16/2013,2013-09-16
06/27/2071,2071-06-27
15/12/2014,2014-12-15
1956-11-12,12/11/1956
1968-11-04,11/04/1968
04/03/1992,03/04/1992
11/07/2066,2066-07-11
03/02/1928,1928-03-02
09/03/1905,1905-09-03
1935-05-14,14/05/1935
06/23/2069,23/06/2069
06/14/1976,14/06/1976
1905-02-11,02/11/1905
06/06/1905,1905-06-06
2077-03-26,03/26/2077
19/10/2024,2024-10-19
03/01/2080,2080-03-01
2095-05-17,17/05/2095
1905-10-23,23/10/1905
2021-05-11,11/05/2021
02/09/2067,09/02/2067
1929-06-20,06/20/1929
04/02/2027,2027-04-02
1936-07-03,03/07/1936
06/09/1969,1969-09-06
2047-12-03,03/12/2047
05/01/1935,1935-01-05
1934-08-06,06/08/1934
06/04/1990,1990-06-04
11/18/1900,1900-11-18
09/15/2045,2045-09-15
05/08/1963,1963-08-05
2063-04-18,04/18/2063
24/01/2073,2073-01-24
1925-01-30,30/01/1925
03/02/2014,2014-02-03
1955-09-08,09/08/1955
1945-04-11,11/04/1945
09/30/1943,30/09/1943
09/09/1915,1915-09-09
11/02/2035,02/11/2035
25/12/1905,12/25/1905
09/10/2031,2031-10-09
10/22/1993,1993-10-22
10/13/1991,1991-10-13
2014-11-11,11/11/2014
2036-07-27,07/27/2036
18/03/1968,03/18/1968
1998-03-29,29/03/1998
13/10/2056,10/13/2056
10/25/1928,1928-10-25
1992-07-19,19/07/1992
03/28/2068,2068-03-28
2073-12-11,11/12/2073
2073-09-26,09/26/2073
09/22/1931,22/09/1931
05/14/2078,2078-05-14
2055-05-18,05/18/2055
21/01/1936,1936-01-21
06/17/1950,17/06/1950
08/27/2071,2071-08-27
04/05/2048,2048-04-05
10/08/2099,08/10/2099
03/06/2007,2007-03-06
05/07/1981,1981-05-07
26/12/2081,12/26/2081
01/06/1977,06/01/1977
26/09/2040,09/26/2040
15/08/2061,08/15/2061
04/20/2077,20/04/2077
2046-09-09,09/09/2046
18/06/2072,06/18/2072
2013-09-27,09/27/2013
05/25/1919,25/05/1919
1903-06-26,26/06/1903
1939-01-10,10/01/1939
04/11/2059,2059-11-04
02/03/1935,1935-02-03
22/01/2057,01/22/2057
1944-10-24,24/10/1944
02/14/1973,14/02/1973
11/15/1983,1983-11-15
1944-03-16,16/03/1944
09/18/2040,2040-09-18
03/10/2061,2061-03-10
2071-07-03,03/07/2071
24/05/1954,1954-05-24
04/02/2072,2072-04-02
1982-08-24,24/08/1982
2061-12-19,19/12/2061
12/17/1966,17/12/1966
1927-12-20,12/20/1927
03/08/1924,1924-08-03
11/03/1946,1946-11-03
1932-11-04,04/11/1932
08/02/1922,02/08/1922
15/01/1985,1985-01-15
2049-03-17,03/17/2049
1971-08-04,08/04/1971
28/10/1974,1974-10-28
08/09/2075,2075-09-08
10/22/1926,1926-10-22
10/08/1907,08/10/1907
10/18/2021,2021-10-18
12/11/1981,11/12/1981
07/05/1998,05/07/1998
2073-08-26,26/08/2073
2007-11-13,13/11/2007
1924-03-02,02/03/1924
06/19/1969,19/06/1969
1952-03-07,03/07/1952
07/27/2071,2071-07-27
02/01/1978,1978-02-01
08/13/1980,1980-08-13
23/11/2025,11/23/2025
2002-09-07,07/09/2002
1987-09-05,09/05/1987
22/04/1908,04/22/1908
2052-07-11,11/07/2052
03/18/2026,2026-03-18
10/03/1920,03/10/1920
01/08/1912,08/01/1912
11/03/2057,03/11/2057
03/06/2004,2004-06-03
21/02/2014,2014-02-21
2049-04-05,04/05/2049
05/30/1913,30/05/1913
04/19/1960,1960-04-19
11/03/1944,03/11/1944
27/07/1987,07/27/1987
10/10/2070,10/10/2070
17/02/2068,02/17/2068
07/11/1952,11/07/1952
1915-10-31,31/10/1915
09/02/1983,1983-09-02
02/12/1919,12/02/1919
1949-10-03,03/10/1949
1907-08-11,08/11/1907
18/11/1929,1929-11-18
09/24/2057,24/09/2057
25/08/1994,1994-08-25
28/06/2035,2035-06-28
03/08/2061,08/03/2061
13/01/1952,1952-01-13
13/07/2030,2030-07-13
08/08/1959,08/08/1959
03/13/1915,1915-03-13
21/07/2020,2020-07-21
01/16/2072,2072-01-16
1938-03-21,03/21/1938
07/09/1999,09/07/1999
2027-06-12,06/12/2027
1950-04-25,04/25/1950
11/09/1980,09/11/1980
09/02/2093,2093-09-02
04/12/1929,1929-04-12
2001-07-18,18/07/2001
06/11/1950,11/06/1950
2073-01-09,01/09/2073
2082-03-28,03/28/2082
2059-06-07,07/06/2059
1913-10-18,18/10/1913
1914-05-08,08/05/1914
2059-10-01,10/01/2059
01/23/2004,2004-01-23
09/15/1998,1998-09-15
07/18/2006,2006-07-18
17/01/1946,1946-01-17
11/03/1932,1932-03-11
02/24/2046,2046-02-24
2026-01-30,01/30/2026
10/16/2007,2007-10-16
02/05/1978,05/02/1978
2079-01-13,01/13/2079
1933-06-06,06/06/1933
1909-11-19,19/11/1909
12/05/2046,2046-12-05
30/11/2086,2086-11-30
12/07/2084,2084-07-12
2077-05-30,05/30/2077
04/16/2014,16/04/2014
19/07/2048,2048-07-19
08/09/2047,09/08/2047
31/03/2043,2043-03-31
01/05/1989,1989-05-01
12/23/1968,1968-12-23
10/27/2002,27/10/2002
19/12/1916,12/19/1916
08/03/2003,03/08/2003
2031-11-05,05/11/2031
1923-03-24,03/24/1923
06/17/2063,17/06/2063
2076-05-24,24/05/2076
05/06/1922,1922-06-05
13/03/2060,2060-03-13
09/19/2039,2039-09-19
2090-08-09,08/09/2090
27/09/1970,09/27/1970
1904-09-11,09/11/1904
22/04/1988,1988-04-22
25/08/1901,1901-08-25
01/16/2013,2013-01-16
1902-11-17,11/17/1902
2060-07-11,11/07/2060
07/21/1996,21/07/1996
2086-05-15,05/15/2086
10/02/1948,1948-02-10
09/09/1986,1986-09-09
29/10/2008,10/29/2008
12/30/1918,30/12/1918
29/05/1923,1923-05-29
1984-09-23,09/23/1984
23/04/1928,04/23/1928
1981-05-23,05/23/1981
2005-11-14,14/11/2005
08/02/1962,02/08/1962
01/22/2098,22/01/2098
05/31/1934,31/05/1934
1992-10-16,16/10/1992
2020-10-07,07/10/2020
1989-02-11,11/02/1989
1944-05-10,05/10/1944
10/02/1968,02/10/1968
1980-09-08,08/09/1980
15/01/2042,01/15/2042
28/11/1955,1955-11-28
1945-11-13,11/13/1945
2018-10-27,10/27/2018
24/12/2054,12/24/2054
09/05/1983,05/09/1983
24/12/1911,1911-12-24
2007-12-11,12/11/2007
25/10/2005,10/25/2005
15/09/1996,09/15/1996
12/07/2028,2028-12-07
2028-02-23,02/23/2028
19/11/1995,11/19/1995
07/20/2084,20/07/2084
18/06/1901,1901-06-18
2083-02-28,02/28/2083
11/21/2056,21/11/2056
06/28/2082,28/06/2082
1909-05-26,26/05/1909
10/16/2073,2073-10-16
1930-08-17,08/17/1930
31/10/1940,1940-10-31
05/29/2016,29/05/2016
07/12/1912,1912-07-12
07/23/2087,2087-07-23
1933-11-06,06/11/1933
20/12/2082,12/20/2082
06/12/1924,1924-06-12
05/05/1969,1969-05-05
1976-09-14,09/14/1976
01/01/1995,01/01/1995
02/18/1947,1947-02-18
02/03/1985,03/02/1985
01/29/2037,29/01/2037
2036-07-15,07/15/2036
2004-11-09,11/09/2004
10/23/2088,23/10/2088
10/16/2079,16/10/2079
12/11/2040,2040-11-12
1984-08-19,08/19/1984
17/05/1917,1917-05-17
2020-01-22,22/01/2020
2021-06-24,06/24/2021
24/07/2084,2084-07-24
2016-08-25,25/08/2016
05/30/2066,30/05/2066
09/21/1976,21/09/1976
02/15/2058,15/02/2058
1957-09-13,09/13/1957
1906-07-02,02/07/1906
05/09/2064,2064-09-05
1919-08-05,08/05/1919
03/26/1974,26/03/1974
2040-12-18,12/18/2040
02/13/1979,13/02/1979
09/22/1937,22/09/1937
06/26/1914,1914-06-26
28/06/1975,06/28/1975
1997-06-18,18/06/1997
2056-03-07,07/03/2056
06/01/2048,01/06/2048
26/05/1947,05/26/1947
2026-03-04,04/03/2026
14/08/2081,08/14/2081
09/03/2049,2049-09-03
31/01/2065,01/31/2065
26/11/1928,11/26/1928
06/02/1941,02/06/1941
2074-04-09,09/04/2074
03/26/2001,2001-03-26
21/02/2000,02/21/2000
02/08/2048,2048-08-02
25/02/1968,1968-02-25
05/08/1990,08/05/1990
2024-05-16,05/16/2024
2062-04-06,04/06/2062
2041-10-23,23/10/2041
2080-08-27,27/08/2080
07/10/2043,10/07/2043
2070-07-04,07/04/2070
03/28/2039,28/03/2039
2052-01-22,22/01/2052
2060-08-03,08/03/2060
2022-02-15,02/15/2022
31/10/1908,10/31/1908
06/26/2063,26/06/2063
2097-01-23,23/01/2097
10/22/1973,1973-10-22
18/09/1951,09/18/1951
10/03/1921,03/10/1921
29/10/2039,2039-10-29
2017-12-16,12/16/2017
01/04/2050,04/01/2050
2053-04-27,04/27/2053
05/29/1932,29/05/1932
01/05/1941,1941-05-01
1926-06-12,12/06/1926
2000-10-21,10/21/2000
11/13/1999,13/11/1999
21/09/2089,09/21/2089
18/03/1962,1962-03-18
02/03/1960,1960-03-02
1916-01-03,03/01/1916
24/12/1951,1951-12-24
18/08/1935,08/18/1935
23/07/2039,2039-07-23
04/27/2081,27/04/2081
15/05/1996,05/15/1996
03/09/2092,2092-09-03
19/12/2054,12/19/2054
09/06/1977,06/09/1977
2009-10-20,20/10/2009
1991-07-08,07/08/1991
1911-07-31,07/31/1911
1954-02-24,02/24/1954
02/12/1930,12/02/1930
2028-02-17,17/02/2028
10/12/1967,12/10/1967
2023-03-24,24/03/2023
2031-04-19,19/04/2031
1995-10-04,10/04/1995
2053-12-06,12/06/2053
25/03/1912,1912-03-25
